TIME,SOC,DEVICE_CHARGE_ENERGY,DEVICE_CHARGE_CAPACITY,DEVICE_SUM_CHARGE_VOLTAGE,DEVICE_SUM_CHARGE_CUTTENT,BMS_SUM_CHARGE_VOLTAGE,BMS_SUM_CHARGE_CUTTENT,REQUIRE_VOLTAGE,REQUIRE_CUTTENT,MAX_TEMP,MAX_TEMP_PROBE_ID,MIN_TEMP,MIN_VOLT_CELL_ID,MAX_CELL_VOLT,MAX_VOLT_CELL_ID,COMMON_ALARM_FLAG,BMS_STOP_CHARGE,CHARGER_STOP_CHARGE
264,40,125,31,400.4,45.58,400.5,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
265,40,125,31,400.4,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
266,40,126,31,400.4,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
267,40,126,31,400.4,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
268,40,127,31,400.4,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
269,40,127,31,400.4,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
270,40,128,31,400.5,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
271,40,128,31,400.5,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
272,40,129,32,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
273,40,129,32,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
274,40,129,32,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
275,40,130,32,400.5,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
276,40,131,32,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
277,40,131,32,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
278,40,132,32,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
279,40,132,32,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
280,40,133,33,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
281,40,133,33,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
282,40,134,33,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
283,40,134,33,400.5,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
284,40,135,33,400.6,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
285,40,135,33,400.6,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
286,40,136,33,400.6,45.58,400.8,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
287,40,136,33,400.6,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
288,40,137,34,400.6,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
289,40,137,34,400.6,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
290,40,138,34,400.6,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
291,40,138,34,400.6,45.58,400.6,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
292,40,139,34,400.6,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
293,40,139,34,400.6,45.58,400.8,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
294,40,140,34,400.6,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
295,40,140,34,400.6,45.58,400.8,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
296,40,140,35,400.6,45.58,400.8,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
297,40,142,35,400.6,45.58,400.8,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
298,40,142,35,400.6,45.58,400.6,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
299,40,143,35,400.6,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
300,40,143,35,400.6,45.58,400.8,-45.2,451.5,45.6,30,0,27,9,3.71,6,0,0,0
301,40,144,35,400.6,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
302,40,144,35,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
303,40,145,35,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
304,40,145,36,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
305,40,146,36,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
306,40,146,36,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
307,40,147,36,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
308,40,147,36,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
309,40,148,36,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,27,9,3.71,6,0,0,0
310,40,148,36,400.7,45.58,400.8,-45.2,451.5,45.6,30,0,28,5,3.71,6,0,0,0
311,40,148,36,400.7,45.58,400.8,-45.2,451.5,45.6,30,0,28,5,3.71,6,0,0,0
312,40,149,37,400.7,45.58,400.8,-45.2,451.5,45.6,30,0,28,5,3.71,6,0,0,0
313,40,150,37,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
314,40,150,37,400.7,45.58,400.8,-45.2,451.5,45.6,30,0,28,5,3.71,6,0,0,0
315,40,151,37,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
316,40,151,37,400.7,45.58,400.8,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
317,40,152,37,400.7,45.58,400.8,-45.2,451.5,45.6,30,0,28,5,3.71,6,0,0,0
318,40,152,37,400.7,45.6,400.8,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
319,40,153,37,400.7,45.6,400.8,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
320,40,153,38,400.7,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
321,40,154,38,400.7,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
322,40,154,38,400.7,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
323,40,154,38,400.8,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
324,40,155,38,400.8,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
325,40,156,38,400.8,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
326,40,156,38,400.8,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
327,40,156,38,400.8,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
328,40,157,39,400.8,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
329,40,158,39,400.8,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
330,40,158,39,400.8,45.6,401,-45.3,451.5,45.6,30,0,28,5,3.71,6,0,0,0
331,40,159,39,400.8,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
332,40,159,39,400.8,45.58,401,-45.2,451.5,45.6,30,0,28,5,3.72,6,0,0,0
333,40,160,39,400.9,45.58,401,-45.2,451.5,45.6,30,0,28,5,3.72,6,0,0,0
334,40,160,39,400.8,45.58,401,-45.2,451.5,45.6,30,0,28,5,3.71,6,0,0,0
335,40,161,40,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
336,40,161,40,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
337,40,162,40,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
338,40,162,40,400.9,45.58,401,-45.2,451.5,45.6,30,0,28,5,3.72,6,0,0,0
339,40,162,40,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
340,40,163,40,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
341,40,163,40,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
342,40,164,40,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
343,40,165,41,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
344,40,165,41,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
345,40,166,41,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
346,40,166,41,400.9,45.58,401,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
347,40,167,41,400.9,45.58,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
348,41,167,41,400.9,45.58,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
349,41,167,41,400.9,45.58,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
350,41,168,41,401,45.58,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
351,41,169,42,400.9,45.58,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
352,41,169,42,401,45.58,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
353,41,170,42,401,45.58,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
354,41,170,42,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
355,41,171,42,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
356,41,171,42,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
357,41,172,42,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
358,41,172,42,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
359,41,173,43,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
360,41,173,43,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
361,41,174,43,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
362,41,174,43,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
363,41,175,43,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
364,41,176,43,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
365,41,176,43,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
366,41,177,43,401,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
367,41,177,44,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
368,41,178,44,401,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
369,41,178,44,401.1,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
370,41,179,44,401.1,45.6,401.2,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
371,41,179,44,401.1,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
372,41,180,44,401.1,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
373,41,180,44,401.1,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
374,41,181,44,401.1,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
375,41,181,45,401.1,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
376,41,182,45,401.1,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
377,41,182,45,401.1,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
378,41,183,45,401.1,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
379,41,183,45,401.1,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
380,41,184,45,401.1,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
381,41,184,45,401.1,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
382,41,185,45,401.2,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
383,41,185,46,401.2,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
384,41,186,46,401.2,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
385,41,186,46,401.2,45.58,401.3,-45.2,451.5,45.6,30,0,28,5,3.72,6,0,0,0
386,41,187,46,401.2,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
387,41,187,46,401.2,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
388,41,188,46,401.2,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
389,41,188,46,401.2,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
390,41,189,46,401.2,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
391,41,189,47,401.2,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
392,41,190,47,401.2,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
393,41,190,47,401.3,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
394,41,191,47,401.3,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
395,41,191,47,401.3,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
396,41,192,47,401.3,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
397,41,192,47,401.3,45.6,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
398,41,193,47,401.3,45.6,401.5,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
399,41,193,48,401.3,45.6,401.5,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
400,41,194,48,401.3,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
401,41,194,48,401.3,45.58,401.3,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
402,41,195,48,401.3,45.6,401.5,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
403,41,195,48,401.3,45.58,401.5,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
404,41,196,48,401.3,45.58,401.5,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
405,41,196,48,401.3,45.58,401.5,-45.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
406,41,197,48,401.3,45.58,401.3,-44.3,451.5,45.6,30,0,28,5,3.72,6,0,0,0
407,41,197,49,401.3,45.58,401.5,-44.5,451.5,45.6,31,0,28,5,3.72,6,0,0,0
408,41,198,49,401.3,45.58,401.3,-44.5,451.5,45.6,31,0,28,5,3.72,6,0,0,0
409,41,198,49,401.3,45.58,401.5,-44.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
410,41,199,49,401.3,45.58,401.5,-44.4,451.5,45.6,31,0,28,5,3.72,6,0,0,0
411,41,199,49,401.3,45.58,401.3,-44,451.5,45.6,31,0,28,5,3.72,6,0,0,0
412,41,199,49,401.3,45.58,401.3,-44.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
413,41,200,49,401.3,45.6,401.5,-44.3,451.5,45.6,31,0,28,5,3.72,6,0,0,0
414,41,201,49,401.3,45.6,401.5,-44.3,451.5,45.6,31,0,28,5,3.72,6,0,0,0
415,41,201,50,401.3,45.6,401.5,-44.3,451.5,45.6,31,0,28,5,3.72,6,0,0,0
416,41,201,50,401.3,45.6,401.5,-44.3,451.5,45.6,31,0,28,5,3.72,6,0,0,0
417,41,202,50,401.3,45.6,401.5,-44.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
418,41,203,50,401.3,45.6,401.3,-44.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
419,41,203,50,401.3,45.6,401.5,-44.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
420,41,203,50,401.3,45.6,401.5,-43.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
421,41,204,50,401.3,45.6,401.5,-43.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
422,41,204,51,401.3,45.6,401.5,-43.4,451.5,45.6,31,0,28,5,3.72,6,0,0,0
423,41,205,51,401.3,45.6,401.5,-43.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
424,41,206,51,401.3,45.6,401.5,-42.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
425,41,207,51,401.3,45.6,401.5,-42.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
426,41,207,51,401.3,45.6,401.3,-42.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
427,41,208,51,401.3,45.6,401.3,-42,451.5,45.6,31,0,28,5,3.72,6,0,0,0
428,41,208,51,401.3,45.6,401.5,-41.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
429,41,209,51,401.2,45.6,401.5,-41.5,451.5,45.6,31,0,28,5,3.72,6,0,0,0
430,41,209,52,401.2,45.6,401.3,-41.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
431,41,210,52,401.2,45.6,401.3,-41.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
432,41,210,52,401.2,45.6,401.3,-41.3,451.5,45.6,31,0,28,5,3.72,6,0,0,0
433,41,211,52,401.2,45.6,401.3,-41.4,451.5,45.6,31,0,28,5,3.72,6,0,0,0
434,41,211,52,401.2,45.6,401.5,-41.4,451.5,45.6,31,0,28,5,3.72,6,0,0,0
435,41,211,52,401.2,45.6,401.3,-41.4,451.5,45.6,31,0,28,5,3.72,6,0,0,0
436,41,212,52,401.2,45.6,401.3,-41.4,451.5,45.6,31,0,28,5,3.72,6,0,0,0
437,41,213,52,401.3,45.6,401.3,-41.3,451.5,45.6,31,0,28,5,3.72,6,0,0,0
438,41,213,53,401.3,45.6,401.3,-41.3,451.5,45.6,31,0,28,5,3.72,6,0,0,0
439,41,214,53,401.2,45.6,401.5,-41.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
440,41,214,53,401.3,45.6,401.3,-41.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
441,41,215,53,401.2,45.6,401.3,-41.2,451.5,45.6,31,0,28,5,3.72,6,0,0,0
442,41,215,53,401.3,45.6,401.3,-41.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
443,41,216,53,401.3,45.6,401.3,-41.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
444,41,216,53,401.3,45.6,401.5,-41.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
445,41,217,53,401.3,45.6,401.3,-41.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
446,41,217,54,401.3,45.6,401.5,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
447,41,218,54,401.3,45.58,401.3,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
448,41,218,54,401.3,45.58,401.5,-41.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
449,41,219,54,401.3,45.58,401.5,-41.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
450,41,219,54,401.3,45.58,401.5,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
451,41,220,54,401.3,45.58,401.5,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
452,41,220,54,401.3,45.58,401.5,-41.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
453,41,221,54,401.3,45.58,401.5,-41.1,451.5,45.6,31,0,28,5,3.72,6,0,0,0
454,41,221,55,401.3,45.6,401.5,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
455,41,222,55,401.3,45.6,401.5,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
456,41,222,55,401.3,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
457,41,223,55,401.3,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
458,41,223,55,401.3,45.6,401.5,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
459,41,223,55,401.4,45.6,401.5,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
460,41,224,55,401.4,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
461,41,225,55,401.3,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
462,41,225,56,401.4,45.6,401.5,-41,451.5,45.6,31,0,28,5,3.72,6,0,0,0
463,41,225,56,401.4,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
464,41,226,56,401.4,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
465,41,226,56,401.4,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
466,41,227,56,401.4,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
467,41,228,56,401.4,45.6,401.5,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
468,41,228,56,401.4,45.6,401.5,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
469,41,228,56,401.4,45.6,401.5,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
470,41,229,57,401.4,45.6,401.5,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
471,41,229,57,401.4,45.6,401.5,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
472,41,230,57,401.4,45.6,401.5,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
473,42,231,57,401.4,45.6,401.5,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
474,42,231,57,401.4,45.6,401.5,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
475,42,231,57,401.4,45.58,401.5,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
476,42,232,57,401.4,45.58,401.5,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
477,42,233,57,401.4,45.58,401.5,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
478,42,233,58,401.4,45.6,401.5,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
479,42,233,58,401.4,45.6,401.5,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
480,42,234,58,401.4,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
481,42,234,58,401.4,45.6,401.5,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
482,42,235,58,401.4,45.6,401.7,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
483,42,236,58,401.4,45.6,401.5,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
484,42,236,58,401.4,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
485,42,237,58,401.4,45.6,401.5,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
486,42,237,59,401.4,45.6,401.7,-40.5,451.5,45.6,31,0,28,5,3.72,6,0,0,0
487,42,238,59,401.5,45.6,401.7,-40.5,451.5,45.6,31,0,28,5,3.72,6,0,0,0
488,42,239,59,401.5,45.6,401.7,-40.4,451.5,45.6,31,0,28,5,3.72,6,0,0,0
489,42,239,59,401.5,45.6,401.7,-40.5,451.5,45.6,31,0,28,5,3.72,6,0,0,0
490,42,240,59,401.5,45.6,401.7,-40.5,451.5,45.6,31,0,28,5,3.72,6,0,0,0
491,42,240,59,401.5,45.6,401.7,-40.5,451.5,45.6,31,0,28,5,3.72,6,0,0,0
492,42,240,59,401.5,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
493,42,241,60,401.5,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
494,42,241,60,401.5,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
495,42,242,60,401.5,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
496,42,243,60,401.5,45.6,401.7,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
497,42,243,60,401.5,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
498,42,244,60,401.5,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
499,42,244,60,401.5,45.6,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
500,42,245,60,401.5,45.58,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
501,42,245,61,401.5,45.58,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
502,42,246,61,401.5,45.58,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
503,42,246,61,401.5,45.58,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
504,42,247,61,401.5,45.58,401.7,-40.6,451.5,45.6,31,0,28,5,3.72,6,0,0,0
505,42,247,61,401.6,45.58,401.7,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
506,42,248,61,401.6,45.58,401.7,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
507,42,248,61,401.6,45.6,401.7,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
508,42,249,61,401.6,45.6,401.7,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
509,42,249,62,401.6,45.6,401.7,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
510,42,250,62,401.6,45.6,401.7,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
511,42,250,62,401.6,45.6,401.7,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
512,42,251,62,401.6,45.6,401.7,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
513,42,251,62,401.6,45.6,401.8,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
514,42,251,62,401.6,45.6,401.7,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
515,42,252,62,401.6,45.6,401.8,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
516,42,252,62,401.6,45.6,401.8,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
517,42,253,63,401.6,45.6,401.8,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
518,42,253,63,401.6,45.6,401.8,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
519,42,254,63,401.7,45.6,401.8,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
520,42,254,63,401.7,45.6,401.8,-40.7,451.5,45.6,31,0,28,5,3.72,6,0,0,0
521,42,255,63,401.7,45.6,401.8,-40.8,451.5,45.6,31,0,28,5,3.72,6,0,0,0
522,42,256,63,401.7,45.6,401.8,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
523,42,256,63,401.7,45.6,401.8,-40.9,451.5,45.6,31,0,28,5,3.72,6,0,0,0
